model,sourceFile,sourceRowRef,field,message
Subject,src/lib/content/master-syllabus-data.ts,id=5351,semester,"Multi-semester source row ""III/IV"" expanded into Semester 4 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5352,semester,"Multi-semester source row ""III/IV"" expanded into Semester 3 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5352,semester,"Multi-semester source row ""III/IV"" expanded into Semester 4 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5353,semester,"Multi-semester source row ""III/IV"" expanded into Semester 3 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5353,semester,"Multi-semester source row ""III/IV"" expanded into Semester 4 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5354,semester,"Multi-semester source row ""III/IV"" expanded into Semester 3 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5354,semester,"Multi-semester source row ""III/IV"" expanded into Semester 4 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5355,semester,"Multi-semester source row ""III/IV"" expanded into Semester 3 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5355,semester,"Multi-semester source row ""III/IV"" expanded into Semester 4 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5364,semester,"Multi-semester source row ""V/VI"" expanded into Semester 5 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5364,semester,"Multi-semester source row ""V/VI"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5365,semester,"Multi-semester source row ""V/VI"" expanded into Semester 5 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5365,semester,"Multi-semester source row ""V/VI"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5366,semester,"Multi-semester source row ""V/VI"" expanded into Semester 5 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5366,semester,"Multi-semester source row ""V/VI"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5367,semester,"Multi-semester source row ""V/VI"" expanded into Semester 5 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5367,semester,"Multi-semester source row ""V/VI"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5368,semester,"Multi-semester source row ""V/VI"" expanded into Semester 5 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5368,semester,"Multi-semester source row ""V/VI"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5369,semester,"Multi-semester source row ""V/VI"" expanded into Semester 5 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5369,semester,"Multi-semester source row ""V/VI"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5370,semester,"Multi-semester source row ""V/VI"" expanded into Semester 5 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5370,semester,"Multi-semester source row ""V/VI"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5371,semester,"Multi-semester source row ""V/VI"" expanded into Semester 5 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5371,semester,"Multi-semester source row ""V/VI"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5378,semester,"Multi-semester source row ""VI/VII"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5378,semester,"Multi-semester source row ""VI/VII"" expanded into Semester 7 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5414,semester,"Multi-semester source row ""I-VI"" expanded into Semester 1 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5414,semester,"Multi-semester source row ""I-VI"" expanded into Semester 2 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5414,semester,"Multi-semester source row ""I-VI"" expanded into Semester 3 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5414,semester,"Multi-semester source row ""I-VI"" expanded into Semester 4 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5414,semester,"Multi-semester source row ""I-VI"" expanded into Semester 5 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5414,semester,"Multi-semester source row ""I-VI"" expanded into Semester 6 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5415,semester,"Multi-semester source row ""I-VI"" expanded into Semester 1 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5415,semester,"Multi-semester source row ""I-VI"" expanded into Semester 2 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5415,semester,"Multi-semester source row ""I-VI"" expanded into Semester 3 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5415,semester,"Multi-semester source row ""I-VI"" expanded into Semester 4 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5415,semester,"Multi-semester source row ""I-VI"" expanded into Semester 5 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5415,semester,"Multi-semester source row ""I-VI"" expanded into Semester 6 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5416,semester,"Multi-semester source row ""I-VI"" expanded into Semester 1 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5416,semester,"Multi-semester source row ""I-VI"" expanded into Semester 2 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5416,semester,"Multi-semester source row ""I-VI"" expanded into Semester 3 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5416,semester,"Multi-semester source row ""I-VI"" expanded into Semester 4 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5416,semester,"Multi-semester source row ""I-VI"" expanded into Semester 5 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5416,semester,"Multi-semester source row ""I-VI"" expanded into Semester 6 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5417,semester,"Multi-semester source row ""I-VI"" expanded into Semester 1 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5417,semester,"Multi-semester source row ""I-VI"" expanded into Semester 2 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5417,semester,"Multi-semester source row ""I-VI"" expanded into Semester 3 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5417,semester,"Multi-semester source row ""I-VI"" expanded into Semester 4 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5417,semester,"Multi-semester source row ""I-VI"" expanded into Semester 5 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5417,semester,"Multi-semester source row ""I-VI"" expanded into Semester 6 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5418,semester,"Multi-semester source row ""I-VI"" expanded into Semester 1 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5418,semester,"Multi-semester source row ""I-VI"" expanded into Semester 2 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5418,semester,"Multi-semester source row ""I-VI"" expanded into Semester 3 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5418,semester,"Multi-semester source row ""I-VI"" expanded into Semester 4 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5418,semester,"Multi-semester source row ""I-VI"" expanded into Semester 5 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5418,semester,"Multi-semester source row ""I-VI"" expanded into Semester 6 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5419,semester,"Multi-semester source row ""I-VI"" expanded into Semester 1 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5419,semester,"Multi-semester source row ""I-VI"" expanded into Semester 2 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5419,semester,"Multi-semester source row ""I-VI"" expanded into Semester 3 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5419,semester,"Multi-semester source row ""I-VI"" expanded into Semester 4 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5419,semester,"Multi-semester source row ""I-VI"" expanded into Semester 5 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5419,semester,"Multi-semester source row ""I-VI"" expanded into Semester 6 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5420,semester,"Multi-semester source row ""I-VI"" expanded into Semester 1 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5420,semester,"Multi-semester source row ""I-VI"" expanded into Semester 2 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5420,semester,"Multi-semester source row ""I-VI"" expanded into Semester 3 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5420,semester,"Multi-semester source row ""I-VI"" expanded into Semester 4 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5420,semester,"Multi-semester source row ""I-VI"" expanded into Semester 5 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5420,semester,"Multi-semester source row ""I-VI"" expanded into Semester 6 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5421,semester,"Multi-semester source row ""I-VI"" expanded into Semester 1 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5421,semester,"Multi-semester source row ""I-VI"" expanded into Semester 2 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5421,semester,"Multi-semester source row ""I-VI"" expanded into Semester 3 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5421,semester,"Multi-semester source row ""I-VI"" expanded into Semester 4 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5421,semester,"Multi-semester source row ""I-VI"" expanded into Semester 5 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5421,semester,"Multi-semester source row ""I-VI"" expanded into Semester 6 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5422,semester,"Multi-semester source row ""I-VI"" expanded into Semester 1 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5422,semester,"Multi-semester source row ""I-VI"" expanded into Semester 2 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5422,semester,"Multi-semester source row ""I-VI"" expanded into Semester 3 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5422,semester,"Multi-semester source row ""I-VI"" expanded into Semester 4 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5422,semester,"Multi-semester source row ""I-VI"" expanded into Semester 5 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5422,semester,"Multi-semester source row ""I-VI"" expanded into Semester 6 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5423,semester,"Multi-semester source row ""I-VI"" expanded into Semester 1 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5423,semester,"Multi-semester source row ""I-VI"" expanded into Semester 2 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5423,semester,"Multi-semester source row ""I-VI"" expanded into Semester 3 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5423,semester,"Multi-semester source row ""I-VI"" expanded into Semester 4 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5423,semester,"Multi-semester source row ""I-VI"" expanded into Semester 5 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5423,semester,"Multi-semester source row ""I-VI"" expanded into Semester 6 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5424,semester,"Multi-semester source row ""I-VI"" expanded into Semester 1 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5424,semester,"Multi-semester source row ""I-VI"" expanded into Semester 2 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5424,semester,"Multi-semester source row ""I-VI"" expanded into Semester 3 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5424,semester,"Multi-semester source row ""I-VI"" expanded into Semester 4 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5424,semester,"Multi-semester source row ""I-VI"" expanded into Semester 5 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5424,semester,"Multi-semester source row ""I-VI"" expanded into Semester 6 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5425,semester,"Multi-semester source row ""I-VI"" expanded into Semester 1 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5425,semester,"Multi-semester source row ""I-VI"" expanded into Semester 2 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5425,semester,"Multi-semester source row ""I-VI"" expanded into Semester 3 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5425,semester,"Multi-semester source row ""I-VI"" expanded into Semester 4 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5425,semester,"Multi-semester source row ""I-VI"" expanded into Semester 5 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5425,semester,"Multi-semester source row ""I-VI"" expanded into Semester 6 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5426,semester,"Multi-semester source row ""I-VI"" expanded into Semester 1 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5426,semester,"Multi-semester source row ""I-VI"" expanded into Semester 2 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5426,semester,"Multi-semester source row ""I-VI"" expanded into Semester 3 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5426,semester,"Multi-semester source row ""I-VI"" expanded into Semester 4 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5426,semester,"Multi-semester source row ""I-VI"" expanded into Semester 5 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5426,semester,"Multi-semester source row ""I-VI"" expanded into Semester 6 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5427,semester,"Multi-semester source row ""I-VI"" expanded into Semester 1 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5427,semester,"Multi-semester source row ""I-VI"" expanded into Semester 2 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5427,semester,"Multi-semester source row ""I-VI"" expanded into Semester 3 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5427,semester,"Multi-semester source row ""I-VI"" expanded into Semester 4 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5427,semester,"Multi-semester source row ""I-VI"" expanded into Semester 5 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5427,semester,"Multi-semester source row ""I-VI"" expanded into Semester 6 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5428,semester,"Multi-semester source row ""I-VI"" expanded into Semester 1 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5428,semester,"Multi-semester source row ""I-VI"" expanded into Semester 2 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5428,semester,"Multi-semester source row ""I-VI"" expanded into Semester 3 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5428,semester,"Multi-semester source row ""I-VI"" expanded into Semester 4 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5428,semester,"Multi-semester source row ""I-VI"" expanded into Semester 5 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5428,semester,"Multi-semester source row ""I-VI"" expanded into Semester 6 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5429,semester,"Multi-semester source row ""I-VI"" expanded into Semester 1 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5429,semester,"Multi-semester source row ""I-VI"" expanded into Semester 2 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5429,semester,"Multi-semester source row ""I-VI"" expanded into Semester 3 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5429,semester,"Multi-semester source row ""I-VI"" expanded into Semester 4 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5429,semester,"Multi-semester source row ""I-VI"" expanded into Semester 5 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5429,semester,"Multi-semester source row ""I-VI"" expanded into Semester 6 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5430,semester,"Multi-semester source row ""I-VI"" expanded into Semester 1 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5430,semester,"Multi-semester source row ""I-VI"" expanded into Semester 2 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5430,semester,"Multi-semester source row ""I-VI"" expanded into Semester 3 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5430,semester,"Multi-semester source row ""I-VI"" expanded into Semester 4 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5430,semester,"Multi-semester source row ""I-VI"" expanded into Semester 5 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5430,semester,"Multi-semester source row ""I-VI"" expanded into Semester 6 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5431,semester,"Multi-semester source row ""I-VI"" expanded into Semester 1 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5431,semester,"Multi-semester source row ""I-VI"" expanded into Semester 2 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5431,semester,"Multi-semester source row ""I-VI"" expanded into Semester 3 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5431,semester,"Multi-semester source row ""I-VI"" expanded into Semester 4 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5431,semester,"Multi-semester source row ""I-VI"" expanded into Semester 5 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5431,semester,"Multi-semester source row ""I-VI"" expanded into Semester 6 (and 5 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5438,semester,"Multi-semester source row ""III/IV/VI"" expanded into Semester 3 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5438,semester,"Multi-semester source row ""III/IV/VI"" expanded into Semester 4 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5438,semester,"Multi-semester source row ""III/IV/VI"" expanded into Semester 6 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5440,semester,"Multi-semester source row ""III/IV"" expanded into Semester 3 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5440,semester,"Multi-semester source row ""III/IV"" expanded into Semester 4 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5460,semester,"Multi-semester source row ""VI/VII"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5460,semester,"Multi-semester source row ""VI/VII"" expanded into Semester 7 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5470,semester,"Multi-semester source row ""VII/VIII"" expanded into Semester 7 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5470,semester,"Multi-semester source row ""VII/VIII"" expanded into Semester 8 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5471,semester,"Multi-semester source row ""VII/VIII"" expanded into Semester 7 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5471,semester,"Multi-semester source row ""VII/VIII"" expanded into Semester 8 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5472,semester,"Multi-semester source row ""VII/VIII"" expanded into Semester 7 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5472,semester,"Multi-semester source row ""VII/VIII"" expanded into Semester 8 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5473,semester,"Multi-semester source row ""VII/VIII"" expanded into Semester 7 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5473,semester,"Multi-semester source row ""VII/VIII"" expanded into Semester 8 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5474,semester,"Multi-semester source row ""VII/VIII"" expanded into Semester 7 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5474,semester,"Multi-semester source row ""VII/VIII"" expanded into Semester 8 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5475,semester,"Multi-semester source row ""VII/VIII"" expanded into Semester 7 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5475,semester,"Multi-semester source row ""VII/VIII"" expanded into Semester 8 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5514,semester,"Multi-semester source row ""VI/VII"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5514,semester,"Multi-semester source row ""VI/VII"" expanded into Semester 7 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5602,semester,"Multi-semester source row ""I/III/V"" expanded into Semester 1 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5602,semester,"Multi-semester source row ""I/III/V"" expanded into Semester 3 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5602,semester,"Multi-semester source row ""I/III/V"" expanded into Semester 5 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5603,semester,"Multi-semester source row ""I/III/V"" expanded into Semester 1 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5603,semester,"Multi-semester source row ""I/III/V"" expanded into Semester 3 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5603,semester,"Multi-semester source row ""I/III/V"" expanded into Semester 5 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5604,semester,"Multi-semester source row ""I/II/III/V"" expanded into Semester 1 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5604,semester,"Multi-semester source row ""I/II/III/V"" expanded into Semester 2 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5604,semester,"Multi-semester source row ""I/II/III/V"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5604,semester,"Multi-semester source row ""I/II/III/V"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5605,semester,"Multi-semester source row ""I/III/V"" expanded into Semester 1 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5605,semester,"Multi-semester source row ""I/III/V"" expanded into Semester 3 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5605,semester,"Multi-semester source row ""I/III/V"" expanded into Semester 5 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5606,semester,"Multi-semester source row ""I/III/V"" expanded into Semester 1 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5606,semester,"Multi-semester source row ""I/III/V"" expanded into Semester 3 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5606,semester,"Multi-semester source row ""I/III/V"" expanded into Semester 5 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5610,semester,"Multi-semester source row ""II/IV/VI/VIII"" expanded into Semester 2 (and 3 other term(s)) — same subject created once per semester"
